date;To;Ig;RH;P;WS;WD
24/03/2023 00:00;1.8;0;90;29.728;3;67.5
24/03/2023 01:00;1.1;0;90;29.756;2;90
24/03/2023 02:00;0.8;0;89;29.764;1;67.5
24/03/2023 03:00;0.7;0;90;29.755;0;
24/03/2023 04:00;0.6;0;90;29.753;0;
24/03/2023 05:00;-0.1;0;90;29.743;1;67.5
24/03/2023 06:00;-0.6;0;90;29.746;1;67.5
24/03/2023 07:00;-1.3;0;91;29.75;0;292.5
24/03/2023 08:00;-1.7;0;91;29.782;0;337.5
24/03/2023 09:00;-1.2;17;92;29.793;2;0
24/03/2023 10:00;1.6;232;90;29.808;1;0
24/03/2023 11:00;4.2;488;82;29.818;0;292.5
24/03/2023 12:00;5.4;722;64;29.81;1;315
24/03/2023 13:00;4.9;915;64;29.813;4;90
24/03/2023 14:00;6.7;987;58;29.787;3;112.5
24/03/2023 15:00;8.1;1040;50;29.745;4;45
24/03/2023 16:00;8.8;861;46;29.713;6;45
24/03/2023 17:00;9.2;359;52;29.682;8;22.5
24/03/2023 18:00;9.3;670;51;29.659;13;45
24/03/2023 19:00;7.8;457;70;29.656;16;67.5
24/03/2023 20:00;4.5;171;82;29.661;17;45
24/03/2023 21:00;2.4;5;89;29.71;13;45
24/03/2023 22:00;1.9;0;90;29.758;9;67.5
24/03/2023 23:00;1.3;0;90;29.798;8;67.5
25/03/2023 00:00;0.6;0;91;29.823;6;67.5
25/03/2023 01:00;0.2;0;90;29.821;4;90
25/03/2023 02:00;-0.3;0;86;29.84;4;90
25/03/2023 03:00;-0.8;0;86;29.845;3;67.5
25/03/2023 04:00;-1.3;0;87;29.837;1;67.5
25/03/2023 05:00;-1.5;0;89;29.821;1;45
25/03/2023 06:00;-1.9;0;90;29.819;0;22.5
25/03/2023 07:00;-2.1;0;90;29.806;0;337.5
25/03/2023 08:00;-2.7;0;91;29.807;0;337.5
25/03/2023 09:00;-2.1;13;92;29.817;0;315
25/03/2023 10:00;-0.4;226;90;29.836;1;315
25/03/2023 11:00;1.6;457;85;29.847;3;270
25/03/2023 12:00;3.7;706;80;29.85;5;225
25/03/2023 13:00;7.3;879;70;29.835;4;225
25/03/2023 14:00;9.2;991;44;29.823;4;202.5
25/03/2023 15:00;10.5;1023;46;29.799;3;180
25/03/2023 16:00;11.7;986;43;29.758;3;202.5
25/03/2023 17:00;11.9;876;41;29.705;4;315
25/03/2023 18:00;9.2;507;60;29.685;10;67.5
25/03/2023 19:00;7.3;145;71;29.668;15;45
25/03/2023 20:00;4.7;83;81;29.694;16;67.5
25/03/2023 21:00;3;8;87;29.741;11;67.5
25/03/2023 22:00;2.5;0;89;29.791;9;67.5
25/03/2023 23:00;2;0;88;29.809;8;67.5
26/03/2023 00:00;1.7;0;89;29.838;3;67.5
26/03/2023 01:00;1.1;0;89;29.851;0;22.5
26/03/2023 02:00;0.3;0;90;29.857;2;0
26/03/2023 03:00;0.2;0;90;29.808;0;22.5
26/03/2023 04:00;-0.1;0;91;29.786;0;
26/03/2023 05:00;-1.4;0;91;29.76;2;67.5
26/03/2023 06:00;-2.1;0;92;29.778;0;67.5
26/03/2023 07:00;-2.5;0;92;29.779;0;90
26/03/2023 08:00;-3.4;0;92;29.804;0;270
26/03/2023 09:00;-2.8;5;92;29.816;3;315
26/03/2023 10:00;-1.3;102;93;29.84;1;315
26/03/2023 11:00;1.1;297;93;29.846;1;0
26/03/2023 12:00;4.5;569;89;29.824;4;225
26/03/2023 13:00;7.6;735;74;29.804;3;180
26/03/2023 14:00;9.1;947;59;29.774;4;202.5
26/03/2023 15:00;9.9;743;50;29.755;3;202.5
26/03/2023 16:00;11.4;746;41;29.733;5;180
26/03/2023 17:00;10;803;50;29.703;7;45
26/03/2023 18:00;12.1;757;38;29.704;6;45
26/03/2023 19:00;8.6;207;62;29.721;7;45
26/03/2023 20:00;3.9;10;83;29.767;7;180
26/03/2023 21:00;1.6;0;91;29.788;3;90
26/03/2023 22:00;1.5;0;92;29.798;3;225
26/03/2023 23:00;2.3;0;92;29.83;5;180
27/03/2023 00:00;2.2;0;92;29.851;4;0
27/03/2023 01:00;1.9;0;92;29.841;3;0
27/03/2023 02:00;2.3;0;92;29.827;0;0
27/03/2023 03:00;2.6;0;92;29.812;0;202.5
27/03/2023 04:00;2.2;0;92;29.791;1;0
27/03/2023 05:00;1.8;0;92;29.767;1;247.5
27/03/2023 06:00;1.2;0;92;29.765;1;0
27/03/2023 07:00;1.1;0;92;29.769;2;0
27/03/2023 08:00;0.6;0;92;29.761;0;0
27/03/2023 09:00;0.9;5;92;29.784;2;0
27/03/2023 10:00;1.7;58;92;29.799;1;0
27/03/2023 11:00;4.2;319;88;29.786;2;247.5
27/03/2023 12:00;6.1;478;79;29.78;0;292.5
27/03/2023 13:00;8.4;938;69;29.766;3;180
27/03/2023 14:00;9;946;63;29.738;6;202.5
27/03/2023 21:00;1.2;0;92;29.848;0;
27/03/2023 22:00;1.5;0;92;29.884;0;202.5
27/03/2023 23:00;1.6;0;92;29.875;2;202.5
28/03/2023 00:00;0.8;0;92;29.882;2;67.5
28/03/2023 01:00;0.7;0;93;29.875;1;0
28/03/2023 02:00;1.2;0;93;29.864;1;202.5
28/03/2023 03:00;1.2;0;93;29.866;0;202.5
28/03/2023 04:00;1.3;0;93;29.859;2;225
28/03/2023 05:00;1.3;8;93;29.88;3;0
28/03/2023 06:00;1.7;92;93;29.897;6;0
28/03/2023 07:00;3.2;217;91;29.924;5;225
28/03/2023 08:00;4.7;384;84;29.936;4;202.5
28/03/2023 09:00;6.7;753;78;29.893;3;202.5
28/03/2023 10:00;7.6;733;71;29.869;4;202.5
28/03/2023 11:00;9.6;984;60;29.815;2;180
28/03/2023 12:00;10.2;944;54;29.777;3;202.5
28/03/2023 13:00;8.1;507;72;29.753;13;45
28/03/2023 14:00;9;709;61;29.731;11;45
28/03/2023 15:00;7.1;295;74;29.761;15;45
28/03/2023 16:00;4.8;61;83;29.788;13;67.5
28/03/2023 17:00;3.9;5;86;29.814;12;135
28/03/2023 18:00;3.9;0;85;29.846;6;90
28/03/2023 19:00;2.9;0;88;29.873;4;67.5
28/03/2023 20:00;2.3;0;90;29.883;2;45
28/03/2023 21:00;1.9;0;91;29.885;0;202.5
28/03/2023 22:00;0.7;0;91;29.883;1;270
28/03/2023 23:00;0.2;0;92;29.879;3;225
29/03/2023 00:00;0.4;0;92;29.87;4;247.5
29/03/2023 01:00;-0.8;0;92;29.854;4;292.5
29/03/2023 02:00;-0.2;0;93;29.847;2;315
29/03/2023 03:00;-1.1;0;93;29.834;2;315
29/03/2023 04:00;-2.1;0;93;29.869;2;315
29/03/2023 05:00;-2.4;6;93;29.896;0;315
29/03/2023 06:00;-2.2;111;93;29.919;0;292.5
29/03/2023 07:00;0.3;289;93;29.934;1;0
29/03/2023 08:00;3.2;530;94;29.918;2;202.5
29/03/2023 09:00;6.6;871;88;29.883;5;225
29/03/2023 10:00;9.1;1034;61;29.863;7;202.5
29/03/2023 11:00;10;989;52;29.844;5;202.5
29/03/2023 12:00;9.9;903;48;29.83;6;90
29/03/2023 13:00;11.7;906;45;29.813;7;112.5
29/03/2023 14:00;10.6;374;49;29.774;9;45
29/03/2023 15:00;10.5;414;51;29.772;12;45
29/03/2023 16:00;8.1;151;59;29.775;17;45
29/03/2023 17:00;5.3;6;65;29.802;14;45
29/03/2023 18:00;4.2;0;69;29.845;7;67.5
29/03/2023 19:00;2.8;0;72;29.865;3;67.5
29/03/2023 20:00;1.7;0;80;29.87;3;67.5
29/03/2023 21:00;1.7;0;78;29.886;1;67.5
29/03/2023 22:00;1.2;0;77;29.885;0;270
29/03/2023 23:00;0.3;0;82;29.869;1;292.5
30/03/2023 00:00;-0.2;0;80;29.867;3;0
30/03/2023 01:00;-0.7;0;84;29.854;2;0
30/03/2023 02:00;-1.3;0;86;29.856;0;
30/03/2023 03:00;-1.7;0;82;29.845;2;337.5
30/03/2023 04:00;-1.5;0;81;29.858;0;337.5
30/03/2023 05:00;-1.2;12;82;29.882;0;0
30/03/2023 06:00;0.9;195;76;29.901;1;270
30/03/2023 07:00;4.9;466;64;29.899;1;270
30/03/2023 08:00;6.9;686;40;29.889;1;202.5
30/03/2023 09:00;8.9;859;32;29.892;1;45
30/03/2023 10:00;9.9;1011;32;29.869;3;315
30/03/2023 11:00;10.4;927;32;29.836;5;90
30/03/2023 12:00;11.2;964;32;29.796;6;45
30/03/2023 13:00;12.1;807;32;29.75;8;67.5
30/03/2023 14:00;10.8;372;41;29.724;9;45
30/03/2023 15:00;9.9;315;45;29.728;15;45
30/03/2023 16:00;7.6;153;57;29.754;15;45
30/03/2023 17:00;5.3;4;60;29.78;13;45
30/03/2023 18:00;3.8;0;62;29.804;9;45
30/03/2023 19:00;2.7;0;76;29.826;4;67.5
30/03/2023 20:00;2.1;0;83;29.828;4;67.5
30/03/2023 21:00;2.1;0;81;29.826;1;45
30/03/2023 22:00;1.4;0;79;29.816;3;67.5
30/03/2023 23:00;1.4;0;75;29.808;3;67.5
31/03/2023 00:00;0.3;0;79;29.786;4;337.5
31/03/2023 01:00;-0.3;0;83;29.78;2;315
31/03/2023 02:00;-0.3;0;83;29.767;1;270
31/03/2023 03:00;-0.1;0;86;29.758;1;270
31/03/2023 04:00;-0.3;0;85;29.769;2;315
31/03/2023 05:00;-0.3;11;84;29.787;4;337.5
31/03/2023 06:00;2.3;202;79;29.793;3;315
31/03/2023 07:00;5.2;467;59;29.788;3;292.5
31/03/2023 08:00;8.2;681;38;29.804;2;225
31/03/2023 09:00;8.7;852;37;29.808;2;180
31/03/2023 10:00;10.2;961;39;29.784;3;135
31/03/2023 11:00;11.4;1049;39;29.744;4;180
31/03/2023 12:00;11.8;973;37;29.708;4;135
31/03/2023 13:00;11.9;698;36;29.678;8;135
31/03/2023 14:00;11.6;457;40;29.663;11;67.5
31/03/2023 15:00;10.3;426;42;29.673;15;45
31/03/2023 16:00;7.8;168;47;29.693;16;45
31/03/2023 17:00;4.8;6;49;29.739;13;45
31/03/2023 18:00;2.9;0;57;29.762;10;45
31/03/2023 19:00;2.9;0;57;29.78;9;45
31/03/2023 20:00;1.8;0;64;29.781;5;45
31/03/2023 21:00;0.3;0;73;29.783;2;90
31/03/2023 22:00;-0.1;0;75;29.779;2;67.5
31/03/2023 23:00;-0.1;0;74;29.77;1;67.5
1/04/2023 00:00;-0.9;0;74;29.762;2;292.5
1/04/2023 01:00;-1.4;0;77;29.748;1;337.5
1/04/2023 02:00;-1.7;0;76;29.749;2;337.5
1/04/2023 03:00;-2.1;0;82;29.746;1;315
1/04/2023 04:00;-2.4;0;84;29.782;2;292.5
1/04/2023 05:00;-1.6;11;85;29.782;2;315
1/04/2023 06:00;1.3;187;77;29.794;4;337.5
1/04/2023 07:00;4.7;456;63;29.798;2;247.5
1/04/2023 08:00;7.1;681;53;29.8;5;202.5
1/04/2023 09:00;8.9;853;52;29.779;6;202.5
1/04/2023 10:00;9.8;753;51;29.754;8;180
1/04/2023 11:00;11;573;47;29.723;9;112.5
1/04/2023 12:00;11.9;1027;43;29.704;10;112.5
1/04/2023 13:00;12.5;786;39;29.664;8;135
1/04/2023 14:00;11.9;562;42;29.651;12;45
1/04/2023 15:00;10.3;387;49;29.665;16;45
1/04/2023 16:00;7.8;169;60;29.665;16;67.5
1/04/2023 17:00;4.4;6;73;29.697;12;67.5
1/04/2023 18:00;3.3;0;78;29.766;5;67.5
1/04/2023 19:00;2.6;0;81;29.809;7;90
1/04/2023 20:00;1.1;0;85;29.824;3;67.5
1/04/2023 21:00;1.5;0;81;29.82;2;45
1/04/2023 22:00;1.1;0;84;29.821;1;315
1/04/2023 23:00;-0.3;0;87;29.807;1;337.5
2/04/2023 00:00;0.6;0;85;29.786;2;337.5
2/04/2023 01:00;-0.9;0;88;29.771;1;337.5
2/04/2023 02:00;-1.3;0;88;29.782;0;337.5
2/04/2023 03:00;-2.5;0;89;29.776;0;292.5
2/04/2023 04:00;-1.8;0;90;29.782;1;315
2/04/2023 05:00;-1.7;13;89;29.795;3;337.5
2/04/2023 06:00;-0.2;142;89;29.804;2;292.5
2/04/2023 07:00;3.3;366;84;29.812;2;292.5
2/04/2023 08:00;7.9;617;59;29.805;2;270
2/04/2023 09:00;9.5;847;56;29.796;1;202.5
2/04/2023 10:00;10.9;955;53;29.767;3;67.5
2/04/2023 11:00;12.6;1029;50;29.741;3;90
2/04/2023 12:00;11.5;832;46;29.691;3;67.5
2/04/2023 13:00;11.2;292;48;29.675;4;45
2/04/2023 14:00;9.8;220;54;29.673;10;315
2/04/2023 15:00;9.4;289;58;29.69;15;45
2/04/2023 16:00;7.6;87;63;29.723;16;45
2/04/2023 17:00;6.1;8;67;29.75;11;45
2/04/2023 18:00;5.5;0;68;29.779;8;45
2/04/2023 19:00;4.4;0;73;29.815;6;45
2/04/2023 20:00;3.1;0;76;29.84;3;90
2/04/2023 21:00;2.5;0;76;29.831;2;45
2/04/2023 22:00;2.3;0;74;29.829;0;45
2/04/2023 23:00;0.9;0;83;29.822;1;315
3/04/2023 00:00;0.7;0;83;29.805;1;315
3/04/2023 01:00;0.4;0;84;29.795;3;337.5
3/04/2023 02:00;0.8;0;83;29.787;2;337.5
3/04/2023 03:00;0.8;0;85;29.78;0;315
3/04/2023 04:00;0.9;0;87;29.77;2;315
3/04/2023 05:00;0.9;11;88;29.784;3;315
3/04/2023 06:00;3.7;183;85;29.785;4;315
3/04/2023 07:00;6.8;430;71;29.776;6;225
3/04/2023 08:00;9.7;658;58;29.78;3;202.5
3/04/2023 09:00;10.8;845;52;29.781;3;315
3/04/2023 10:00;11.3;912;50;29.731;3;180
3/04/2023 11:00;12.6;1016;43;29.69;4;180
3/04/2023 12:00;6.4;506;72;29.694;10;45
3/04/2023 13:00;8.7;311;68;29.672;6;0
3/04/2023 14:00;6.9;185;79;29.666;10;202.5
3/04/2023 15:00;5.6;92;86;29.711;10;292.5
3/04/2023 16:00;6.4;73;84;29.734;6;292.5
3/04/2023 17:00;5.8;3;82;29.766;2;337.5
3/04/2023 18:00;4.1;0;86;29.784;4;67.5
3/04/2023 19:00;4.6;0;77;29.825;2;22.5
3/04/2023 20:00;3.1;0;84;29.838;0;315
3/04/2023 21:00;2.3;0;88;29.836;0;315
3/04/2023 22:00;2.4;0;88;29.815;1;0
3/04/2023 23:00;2.6;0;90;29.797;1;0
4/04/2023 00:00;0.6;0;91;29.782;1;67.5
4/04/2023 01:00;0.3;0;91;29.759;0;67.5
4/04/2023 02:00;-1.2;0;91;29.769;1;270
4/04/2023 03:00;-0.1;0;92;29.791;2;292.5
4/04/2023 04:00;0.5;0;92;29.802;1;0
4/04/2023 05:00;-0.1;6;92;29.816;2;0
4/04/2023 06:00;-1.1;81;93;29.829;1;0
4/04/2023 07:00;0.8;228;93;29.849;0;0
4/04/2023 08:00;4.7;574;94;29.836;0;0
4/04/2023 09:00;7.9;842;70;29.815;1;315
4/04/2023 10:00;10.2;948;50;29.794;3;45
4/04/2023 11:00;12.4;1001;45;29.757;3;315
4/04/2023 12:00;11.8;658;42;29.736;3;45
4/04/2023 13:00;11.4;285;49;29.723;9;45
4/04/2023 14:00;11.8;622;47;29.706;14;45
4/04/2023 15:00;9.5;425;53;29.719;17;45
4/04/2023 16:00;7.3;131;60;29.722;15;45
4/04/2023 17:00;4.8;5;66;29.752;10;67.5
4/04/2023 18:00;3.4;0;78;29.796;6;67.5
4/04/2023 19:00;2.6;0;78;29.829;3;90
4/04/2023 20:00;1.1;0;83;29.837;2;90
4/04/2023 21:00;1.2;0;79;29.827;2;67.5
4/04/2023 22:00;0.7;0;80;29.833;2;67.5
4/04/2023 23:00;-0.3;0;82;29.843;2;0
5/04/2023 00:00;-0.8;0;84;29.83;2;315
5/04/2023 01:00;-0.8;0;81;29.813;3;0
5/04/2023 02:00;-1.9;0;82;29.8;1;315
5/04/2023 03:00;-2.1;0;81;29.797;1;337.5
5/04/2023 04:00;-2.3;0;81;29.8;1;0
5/04/2023 05:00;-3.1;11;86;29.837;0;292.5
5/04/2023 06:00;0.9;194;77;29.856;0;292.5
5/04/2023 07:00;4.3;455;58;29.843;1;270
5/04/2023 08:00;5.8;609;49;29.845;2;90
5/04/2023 09:00;9.4;820;37;29.828;1;67.5
5/04/2023 10:00;11.2;935;34;29.784;2;315
5/04/2023 11:00;11.5;955;30;29.761;5;45
5/04/2023 12:00;12;915;28;29.735;8;67.5
5/04/2023 13:00;12.2;821;30;29.709;11;45
5/04/2023 14:00;10.9;623;32;29.691;15;45
5/04/2023 15:00;8.1;311;43;29.697;19;45
5/04/2023 16:00;5.2;76;57;29.738;18;45
5/04/2023 17:00;3.7;2;63;29.776;11;45
5/04/2023 18:00;2.9;0;57;29.794;8;45
5/04/2023 19:00;2;0;67;29.833;5;67.5
5/04/2023 20:00;1.3;0;69;29.836;4;67.5
5/04/2023 21:00;0.6;0;71;29.829;3;67.5
5/04/2023 22:00;0.4;0;71;29.82;2;67.5
5/04/2023 23:00;0.2;0;68;29.811;3;67.5
6/04/2023 00:00;-0.7;0;75;29.796;1;67.5
6/04/2023 01:00;1.1;0;61;29.777;3;45
6/04/2023 02:00;1;0;62;29.776;0;22.5
6/04/2023 03:00;-0.2;0;72;29.769;0;225
6/04/2023 04:00;-1.3;0;75;29.784;1;270
6/04/2023 05:00;-1.8;5;78;29.815;1;292.5
6/04/2023 06:00;1.7;173;76;29.832;1;292.5
6/04/2023 07:00;5.3;449;56;29.813;1;315
6/04/2023 08:00;6.9;673;43;29.83;1;180
6/04/2023 09:00;8.9;839;36;29.813;2;67.5
6/04/2023 10:00;10.4;944;32;29.795;3;67.5
6/04/2023 11:00;11.3;972;32;29.763;7;135
6/04/2023 12:00;12.9;924;31;29.735;8;90
6/04/2023 13:00;12.8;793;27;29.709;8;67.5
6/04/2023 14:00;12.2;633;27;29.702;13;45
6/04/2023 15:00;11.2;404;28;29.711;15;45
6/04/2023 16:00;8.4;139;26;29.73;17;45
6/04/2023 17:00;5.4;4;30;29.749;11;45
6/04/2023 18:00;3.6;0;42;29.797;6;90
6/04/2023 19:00;3;0;47;29.835;3;90
6/04/2023 20:00;1.9;0;53;29.846;2;90
6/04/2023 21:00;2.2;0;47;29.833;1;67.5
6/04/2023 22:00;0.9;0;54;29.812;1;337.5
6/04/2023 23:00;-2.4;0;75;29.795;2;337.5
7/04/2023 00:00;-1.8;0;68;29.787;3;315
7/04/2023 01:00;-3;0;74;29.78;2;315
7/04/2023 02:00;-2.9;0;74;29.78;2;315
7/04/2023 03:00;-2.8;0;67;29.783;4;337.5
7/04/2023 04:00;-3.9;0;75;29.803;4;315
7/04/2023 05:00;-3.2;10;72;29.831;2;315
7/04/2023 06:00;0.4;185;62;29.855;4;315
7/04/2023 07:00;4.9;451;47;29.864;2;315
7/04/2023 08:00;9.8;671;29;29.864;0;157.5
7/04/2023 09:00;10.6;845;32;29.856;2;135
7/04/2023 10:00;11.7;943;28;29.83;4;90
7/04/2023 11:00;13.4;977;21;29.812;5;67.5
7/04/2023 12:00;14.6;929;22;29.768;6;90
7/04/2023 13:00;14.9;812;15;29.735;7;67.5
7/04/2023 14:00;14.3;631;23;29.729;11;45
7/04/2023 15:00;13.2;403;24;29.714;13;45
7/04/2023 16:00;10;138;32;29.74;18;45
7/04/2023 17:00;6.3;3;40;29.764;14;45
7/04/2023 18:00;4.2;0;48;29.807;6;67.5
7/04/2023 19:00;3.3;0;50;29.822;5;67.5
7/04/2023 20:00;2.4;0;50;29.845;2;67.5
7/04/2023 21:00;2.8;0;47;29.85;1;247.5
7/04/2023 22:00;0.1;0;55;29.85;1;315
7/04/2023 23:00;-0.9;0;54;29.86;3;337.5
8/04/2023 00:00;-1.9;0;62;29.848;4;337.5
8/04/2023 01:00;-2.9;0;73;29.829;2;315
8/04/2023 02:00;-1.7;0;65;29.814;3;337.5
8/04/2023 03:00;-3;0;71;29.822;2;337.5
8/04/2023 04:00;-3.6;0;78;29.832;2;292.5
8/04/2023 05:00;-2.7;8;80;29.86;3;292.5
8/04/2023 06:00;2;162;74;29.862;3;292.5
8/04/2023 07:00;4.6;292;68;29.85;4;247.5
8/04/2023 08:00;7.8;548;64;29.841;6;247.5
8/04/2023 09:00;9.3;597;63;29.824;6;202.5
8/04/2023 10:00;11.9;745;47;29.807;5;202.5
8/04/2023 11:00;12.3;933;35;29.802;3;202.5
8/04/2023 12:00;13.2;915;34;29.775;3;67.5
8/04/2023 13:00;14.4;856;30;29.734;3;67.5
8/04/2023 14:00;12.1;510;36;29.726;13;45
8/04/2023 15:00;10.4;341;42;29.732;18;45
8/04/2023 16:00;7.7;117;48;29.758;17;45
8/04/2023 17:00;5.4;5;50;29.823;10;45
8/04/2023 18:00;4.6;0;54;29.854;5;67.5
8/04/2023 19:00;3.4;0;55;29.905;3;67.5
8/04/2023 20:00;2.1;0;58;29.925;4;67.5
8/04/2023 21:00;1.8;0;58;29.919;2;67.5
8/04/2023 22:00;2.8;0;50;29.911;0;67.5
8/04/2023 23:00;2.3;0;51;29.889;0;67.5
9/04/2023 00:00;0.2;0;65;29.861;0;315
9/04/2023 01:00;1.4;0;54;29.841;1;337.5
9/04/2023 02:00;-1.9;0;76;29.807;1;292.5
9/04/2023 03:00;-0.9;0;64;29.794;1;315
9/04/2023 04:00;-3.2;0;79;29.792;0;337.5
9/04/2023 05:00;-1.8;12;68;29.824;0;315
9/04/2023 06:00;0.6;188;68;29.828;1;292.5
9/04/2023 07:00;5.6;450;53;29.828;0;270
9/04/2023 08:00;7.7;664;37;29.845;3;90
9/04/2023 09:00;9.8;833;28;29.845;6;67.5
9/04/2023 10:00;11.4;936;27;29.811;6;67.5
9/04/2023 11:00;12.9;966;23;29.779;6;45
9/04/2023 12:00;13.5;916;24;29.748;6;45
9/04/2023 13:00;13.3;801;26;29.708;10;67.5
9/04/2023 14:00;12.8;621;30;29.682;12;45
9/04/2023 15:00;10.9;387;37;29.677;17;45
9/04/2023 16:00;7.6;128;50;29.706;18;45
9/04/2023 17:00;4.7;3;56;29.76;12;45
9/04/2023 18:00;3;0;67;29.797;6;67.5
9/04/2023 19:00;2.6;0;60;29.819;7;67.5
9/04/2023 20:00;1;0;74;29.83;6;45
9/04/2023 21:00;-0.4;0;83;29.818;1;67.5
9/04/2023 22:00;-0.8;0;83;29.841;2;67.5
9/04/2023 23:00;-1.3;0;79;29.836;2;67.5
10/04/2023 00:00;-2.3;0;79;29.814;3;67.5
10/04/2023 01:00;-1.4;0;82;29.8;2;67.5
10/04/2023 02:00;-2.8;0;79;29.816;1;45
10/04/2023 03:00;-2.9;0;78;29.82;1;292.5
10/04/2023 04:00;-4.4;0;83;29.842;2;315
10/04/2023 05:00;-3.8;10;80;29.859;3;315
10/04/2023 06:00;-0.7;182;79;29.875;2;315
10/04/2023 07:00;4.8;441;53;29.866;2;292.5
10/04/2023 08:00;8.1;659;30;29.892;0;180
10/04/2023 09:00;10.4;828;26;29.876;1;202.5
10/04/2023 10:00;10.9;929;25;29.836;3;45
10/04/2023 11:00;12.8;955;24;29.805;4;315
10/04/2023 12:00;13.7;906;23;29.775;4;315
10/04/2023 13:00;13.2;634;23;29.75;4;292.5
10/04/2023 14:00;12.6;371;29;29.742;12;45
10/04/2023 15:00;11.3;374;33;29.751;16;45
10/04/2023 16:00;9;126;38;29.768;16;45
10/04/2023 17:00;5.9;3;52;29.781;9;45
10/04/2023 18:00;4.2;0;53;29.808;5;90
10/04/2023 19:00;3.2;0;57;29.836;3;67.5
10/04/2023 20:00;2.7;0;48;29.869;4;67.5
10/04/2023 21:00;1.5;0;57;29.868;2;45
10/04/2023 22:00;-0.5;0;71;29.86;1;292.5
10/04/2023 23:00;-0.7;0;72;29.843;2;315
11/04/2023 00:00;-1.7;0;72;29.827;2;337.5
11/04/2023 01:00;-3.7;0;80;29.815;1;337.5
11/04/2023 02:00;-2.9;0;70;29.822;3;0
11/04/2023 03:00;-4.8;0;80;29.823;0;315
11/04/2023 04:00;-5.2;0;78;29.827;1;315
11/04/2023 05:00;-4.3;7;76;29.846;2;315
11/04/2023 06:00;-1.3;175;75;29.862;3;315
11/04/2023 07:00;3.8;447;63;29.853;1;292.5
11/04/2023 08:00;6.9;662;35;29.849;0;90
11/04/2023 09:00;8.8;829;32;29.85;3;67.5
11/04/2023 10:00;10.6;930;29;29.829;6;67.5
11/04/2023 11:00;11.8;955;25;29.802;7;45
11/04/2023 12:00;12.6;909;19;29.78;10;45
11/04/2023 13:00;13.2;795;23;29.758;10;45
11/04/2023 14:00;11.4;611;29;29.735;17;45
11/04/2023 15:00;9.6;387;43;29.776;18;45
11/04/2023 16:00;6.8;125;50;29.805;16;45
11/04/2023 17:00;4.1;3;60;29.832;9;67.5
11/04/2023 18:00;2.8;0;60;29.875;6;67.5
11/04/2023 19:00;2.1;0;64;29.907;3;45
11/04/2023 20:00;0.2;0;74;29.909;4;67.5
11/04/2023 21:00;-0.8;0;74;29.914;4;67.5
11/04/2023 22:00;-1.9;0;76;29.919;1;292.5
11/04/2023 23:00;-3.8;0;82;29.922;1;292.5
12/04/2023 00:00;-4.9;0;82;29.907;4;337.5
12/04/2023 01:00;-6.4;0;84;29.898;2;337.5
12/04/2023 02:00;-6.1;0;87;29.897;2;315
12/04/2023 03:00;-6.7;0;86;29.918;3;337.5
12/04/2023 04:00;-7.2;0;86;29.939;3;337.5
12/04/2023 05:00;-7.4;6;86;29.95;1;315
12/04/2023 06:00;-4.1;182;81;29.965;2;315
