date;To;Ig;RH;P;WS;WD
14/05/2023 06:00;11.7;802;37;29.886;9;180
14/05/2023 07:00;12;602;38;29.851;8;180
14/05/2023 08:00;10.4;153;53;29.84;8;45
14/05/2023 09:00;7.7;80;65;29.859;11;67.5
14/05/2023 10:00;5.1;1;74;29.881;9;67.5
14/05/2023 11:00;4.2;0;77;29.91;7;90
14/05/2023 12:00;3.2;0;81;29.93;2;67.5
14/05/2023 13:00;2.8;0;81;29.936;0;135
14/05/2023 14:00;1.9;0;84;29.941;1;292.5
14/05/2023 15:00;-0.3;0;88;29.945;2;315
14/05/2023 16:00;0.2;0;88;29.938;1;337.5
14/05/2023 17:00;-1.2;0;88;29.93;1;337.5
14/05/2023 18:00;-1.8;0;90;29.913;0;315
14/05/2023 19:00;-1.9;0;91;29.933;1;292.5
14/05/2023 20:00;-2.1;0;91;29.942;2;315
14/05/2023 21:00;-2.8;0;91;29.957;1;292.5
14/05/2023 22:00;-3.2;2;91;29.983;2;292.5
14/05/2023 23:00;-1.2;121;90;30.028;2;292.5
15/05/2023 00:00;3.2;365;89;30.025;2;292.5
15/05/2023 01:00;6.8;582;67;30.008;3;202.5
15/05/2023 02:00;8.1;749;60;30;5;202.5
15/05/2023 03:00;9.3;887;35;29.989;5;180
15/05/2023 04:00;9.9;917;34;29.986;10;90
15/05/2023 05:00;10.6;805;32;29.947;9;90
15/05/2023 06:00;11.4;729;20;29.931;10;45
15/05/2023 07:00;10.8;558;21;29.924;13;45
15/05/2023 08:00;9.9;343;21;29.952;15;45
15/05/2023 09:00;7.7;95;34;29.968;12;45
15/05/2023 10:00;4.9;2;38;29.979;7;45
15/05/2023 11:00;2.3;0;53;30.008;3;22.5
15/05/2023 12:00;2;0;55;30.02;2;90
15/05/2023 13:00;0.2;0;57;30.041;2;67.5
15/05/2023 14:00;0;0;57;30.056;1;315
15/05/2023 15:00;-3.2;0;60;30.052;1;270
15/05/2023 16:00;-3;0;64;30.035;2;315
15/05/2023 17:00;-3.7;0;68;30.034;2;315
15/05/2023 18:00;-5.1;0;75;30.011;2;337.5
15/05/2023 19:00;-7.4;0;80;30.002;2;292.5
15/05/2023 20:00;-5.6;0;78;30.01;2;315
15/05/2023 21:00;-6.4;0;76;30.011;3;315
15/05/2023 22:00;-5.5;2;71;30.028;3;315
15/05/2023 23:00;-3.1;115;71;30.053;3;315
16/05/2023 00:00;2.8;383;57;30.063;4;292.5
16/05/2023 01:00;6.8;591;37;30.079;4;247.5
16/05/2023 02:00;9.2;750;27;30.07;4;202.5
16/05/2023 03:00;10.6;850;20;30.039;3;45
16/05/2023 04:00;12.1;877;19;30.013;12;45
16/05/2023 05:00;12.2;837;18;29.982;13;45
16/05/2023 06:00;12.1;727;20;29.955;14;45
16/05/2023 07:00;11.7;556;19;29.953;14;45
16/05/2023 08:00;10.9;343;22;29.958;14;45
16/05/2023 09:00;9.1;95;25;29.978;11;45
16/05/2023 10:00;7.9;1;28;29.983;7;45
16/05/2023 11:00;4.1;0;39;29.999;5;337.5
16/05/2023 12:00;1.2;0;66;30.01;2;67.5
16/05/2023 13:00;0.7;0;69;30.026;2;90
16/05/2023 14:00;-1.1;0;73;30.026;2;67.5
16/05/2023 15:00;-0.9;0;71;30.014;1;67.5
16/05/2023 16:00;-2.7;0;74;29.993;3;337.5
16/05/2023 17:00;-4.9;0;77;29.976;2;337.5
16/05/2023 18:00;-5.7;0;80;29.967;1;292.5
16/05/2023 19:00;-5.4;0;81;29.959;1;315
16/05/2023 20:00;-6.3;0;82;29.936;1;337.5
16/05/2023 21:00;-6.3;0;80;29.962;2;292.5
16/05/2023 22:00;-5.8;4;78;29.975;2;315
16/05/2023 23:00;-3.6;117;76;29.98;3;315
17/05/2023 00:00;1.3;379;69;29.979;3;292.5
17/05/2023 01:00;6.9;588;45;29.98;1;292.5
17/05/2023 02:00;8.4;750;24;29.988;4;90
17/05/2023 03:00;9.3;848;22;29.986;7;67.5
17/05/2023 04:00;10.2;876;20;29.973;7;67.5
17/05/2023 05:00;10.9;835;22;29.941;9;45
17/05/2023 06:00;11.2;723;24;29.915;10;67.5
17/05/2023 07:00;10.9;552;25;29.91;11;45
17/05/2023 08:00;10;341;23;29.914;9;45
17/05/2023 09:00;7.7;92;29;29.935;10;45
17/05/2023 10:00;4.9;4;33;29.954;9;45
17/05/2023 11:00;2.2;0;44;29.993;5;45
17/05/2023 12:00;1.3;0;47;30.017;1;90
17/05/2023 13:00;1;0;45;30.037;1;292.5
17/05/2023 14:00;0;0;46;30.042;1;270
17/05/2023 15:00;-1.3;0;52;30.027;2;315
17/05/2023 16:00;-3.7;0;61;30.021;2;337.5
17/05/2023 17:00;-4.1;0;64;30.01;2;315
17/05/2023 18:00;-4.4;0;67;29.98;4;337.5
17/05/2023 19:00;-4.6;0;65;29.975;2;315
17/05/2023 20:00;-5.7;0;70;29.97;2;315
17/05/2023 21:00;-5.7;0;66;29.977;3;315
17/05/2023 22:00;-6.3;4;71;29.996;2;315
17/05/2023 23:00;-4;120;74;30.02;3;315
18/05/2023 00:00;1.6;374;63;30.027;3;292.5
18/05/2023 01:00;7.2;581;33;30.016;3;225
18/05/2023 02:00;8.6;739;35;30.006;7;202.5
18/05/2023 03:00;9.7;833;33;29.979;6;202.5
18/05/2023 04:00;11.6;865;32;29.947;5;202.5
18/05/2023 05:00;12.6;822;29;29.912;5;225
18/05/2023 06:00;13;711;30;29.89;6;202.5
18/05/2023 07:00;13.1;543;31;29.842;6;202.5
18/05/2023 08:00;12.9;333;32;29.833;6;180
18/05/2023 09:00;9.3;56;34;29.851;7;180
18/05/2023 10:00;6.3;3;40;29.911;8;67.5
18/05/2023 11:00;4.3;0;45;29.95;5;90
18/05/2023 12:00;3.2;0;52;29.952;6;112.5
18/05/2023 13:00;1.4;0;58;29.966;4;67.5
18/05/2023 14:00;0.2;0;57;29.992;2;67.5
18/05/2023 15:00;0.4;0;57;29.986;2;270
18/05/2023 16:00;-0.2;0;59;29.974;0;0
18/05/2023 17:00;-3.1;0;72;29.959;2;315
18/05/2023 18:00;-2.8;0;70;29.933;2;337.5
18/05/2023 19:00;-4.1;0;76;29.925;1;315
18/05/2023 20:00;-5.3;0;83;29.919;1;292.5
18/05/2023 21:00;-5.1;0;82;29.908;3;315
18/05/2023 22:00;-6.1;2;81;29.952;2;337.5
18/05/2023 23:00;-2.4;104;76;29.98;2;315
19/05/2023 00:00;2.3;366;61;29.974;3;292.5
19/05/2023 01:00;7.1;578;46;29.953;1;292.5
19/05/2023 02:00;7.9;733;49;29.924;2;135
19/05/2023 03:00;10.1;831;44;29.883;3;180
19/05/2023 04:00;11.2;858;40;29.854;5;202.5
19/05/2023 05:00;12;835;34;29.829;9;135
19/05/2023 06:00;12.5;710;31;29.807;9;135
19/05/2023 07:00;12.6;515;34;29.779;8;90
19/05/2023 08:00;11.1;331;36;29.789;13;67.5
19/05/2023 09:00;7.3;87;45;29.811;15;67.5
19/05/2023 10:00;3.9;1;56;29.867;9;67.5
19/05/2023 11:00;2.4;0;65;29.907;7;67.5
19/05/2023 12:00;1.3;0;71;29.937;7;90
19/05/2023 13:00;0.2;0;71;29.96;5;67.5
19/05/2023 14:00;-0.1;0;72;29.989;4;67.5
19/05/2023 15:00;-1.1;0;76;29.999;3;22.5
19/05/2023 16:00;-1.8;0;78;29.992;0;270
19/05/2023 17:00;-1.9;0;80;29.972;2;337.5
19/05/2023 18:00;-4.2;0;83;29.946;0;225
19/05/2023 19:00;-3.6;0;84;29.936;1;315
19/05/2023 20:00;-4.3;0;83;29.939;0;0
19/05/2023 21:00;-4.2;0;85;29.958;1;292.5
19/05/2023 22:00;-6.1;2;85;29.973;0;292.5
19/05/2023 23:00;-2.4;114;84;29.974;3;292.5
20/05/2023 00:00;2.2;292;75;29.958;1;292.5
20/05/2023 01:00;4.3;255;62;29.966;1;180
20/05/2023 02:00;7.1;537;53;29.946;1;112.5
20/05/2023 03:00;8.3;659;48;29.903;3;45
20/05/2023 04:00;9.7;683;44;29.862;5;67.5
20/05/2023 05:00;10.4;629;42;29.84;7;67.5
20/05/2023 06:00;9.9;474;34;29.852;15;45
20/05/2023 07:00;8.3;491;39;29.873;18;45
20/05/2023 08:00;6.7;239;43;29.882;15;45
20/05/2023 09:00;4.8;69;47;29.913;13;45
20/05/2023 10:00;2.9;1;54;29.945;8;45
20/05/2023 11:00;1.5;0;57;29.976;7;45
20/05/2023 12:00;0.9;0;60;29.99;6;45
20/05/2023 13:00;0.9;0;56;30;7;45
20/05/2023 14:00;-1.1;0;63;30.017;3;22.5
20/05/2023 15:00;-0.9;0;65;30.027;1;157.5
20/05/2023 16:00;-1.1;0;65;30.015;0;67.5
20/05/2023 17:00;-1.7;0;69;30.006;0;45
20/05/2023 18:00;-2.4;0;68;29.994;0;112.5
20/05/2023 19:00;-3.1;0;69;29.978;1;337.5
20/05/2023 20:00;6.7;74;29;29.82;14;45
20/05/2023 21:00;2.7;5;45;29.875;11;45
20/05/2023 22:00;1.1;0;55;29.914;2;67.5
20/05/2023 23:00;-1;0;67;29.941;4;112.5
21/05/2023 00:00;-1.4;0;65;29.961;3;90
21/05/2023 01:00;-3.2;0;70;29.986;3;67.5
21/05/2023 02:00;-2.9;0;67;29.994;3;0
21/05/2023 03:00;-5.4;0;73;30.001;1;292.5
21/05/2023 04:00;-6.3;0;73;30.025;0;337.5
21/05/2023 05:00;-9;0;78;30.061;1;292.5
21/05/2023 06:00;-8.2;0;80;30.088;2;315
21/05/2023 07:00;-8.3;0;65;30.121;3;337.5
21/05/2023 08:00;-9.2;0;67;30.163;3;337.5
21/05/2023 09:00;-8.7;2;66;30.214;3;337.5
21/05/2023 10:00;-8.6;58;73;30.26;2;315
21/05/2023 11:00;-2.9;278;65;30.282;3;315
21/05/2023 12:00;2.9;500;51;30.28;5;292.5
21/05/2023 13:00;7.3;688;23;30.285;6;202.5
21/05/2023 14:00;8.8;797;18;30.268;6;202.5
21/05/2023 15:00;9.7;853;18;30.214;5;180
21/05/2023 16:00;10.6;823;14;30.169;8;90
21/05/2023 17:00;11;721;15;30.117;7;67.5
21/05/2023 18:00;11.6;559;14;30.073;6;90
21/05/2023 19:00;10;380;19;30.049;14;45
21/05/2023 20:00;7.6;142;23;30.033;15;45
21/05/2023 21:00;3.6;4;29;30.037;10;45
21/05/2023 22:00;2;0;27;30.061;7;45
21/05/2023 23:00;-0.3;0;33;30.085;4;67.5
22/05/2023 00:00;-0.3;0;32;30.109;1;45
22/05/2023 01:00;-2.2;0;37;30.111;1;225
22/05/2023 02:00;-1.7;0;33;30.107;3;0
22/05/2023 03:00;-4.8;0;57;30.101;0;292.5
22/05/2023 04:00;-6.2;0;53;30.08;2;292.5
22/05/2023 05:00;-4.7;0;55;30.065;2;292.5
22/05/2023 06:00;-3.9;0;42;30.043;3;337.5
22/05/2023 07:00;-6.6;0;60;30.027;1;292.5
22/05/2023 08:00;-6.9;0;60;30.041;1;315
22/05/2023 09:00;-7.8;0;67;30.046;2;292.5
22/05/2023 10:00;-5.2;52;60;30.051;3;315
22/05/2023 11:00;0.6;298;52;30.061;4;315
22/05/2023 12:00;6.6;522;34;30.046;2;292.5
22/05/2023 13:00;7.7;688;38;30.016;3;202.5
22/05/2023 14:00;9;792;24;29.984;5;90
22/05/2023 15:00;10.2;832;19;29.97;9;67.5
22/05/2023 16:00;11.3;802;15;29.95;14;67.5
22/05/2023 17:00;11.2;729;15;29.938;18;67.5
22/05/2023 18:00;10.6;576;17;29.937;16;67.5
22/05/2023 19:00;9;341;22;29.946;16;45
22/05/2023 20:00;7.3;123;28;29.98;14;45
22/05/2023 21:00;3;6;36;30.01;8;45
22/05/2023 22:00;1.8;0;42;30.03;7;45
22/05/2023 23:00;-0.3;0;47;30.038;5;67.5
23/05/2023 00:00;-0.7;0;51;30.058;4;67.5
23/05/2023 01:00;-0.2;0;43;30.057;1;270
23/05/2023 02:00;-3.9;0;59;30.045;1;270
23/05/2023 03:00;-5.4;0;68;30.048;1;292.5
23/05/2023 04:00;-4.8;0;64;30.031;2;292.5
23/05/2023 05:00;-5.5;0;64;30.012;2;315
23/05/2023 06:00;-6.4;0;64;29.994;3;315
23/05/2023 07:00;-6.4;0;69;29.993;3;315
23/05/2023 08:00;-6.7;0;68;29.987;3;315
23/05/2023 09:00;-7;0;67;29.988;3;337.5
23/05/2023 10:00;-5.2;66;65;30.001;3;315
23/05/2023 11:00;-0.7;286;63;30.009;3;0
23/05/2023 12:00;5.7;514;31;29.998;3;225
23/05/2023 13:00;8.9;688;17;30.005;1;0
23/05/2023 14:00;8.3;770;18;29.997;5;90
23/05/2023 15:00;9.4;834;16;29.979;6;67.5
23/05/2023 16:00;9.8;831;15;29.959;8;90
23/05/2023 17:00;11.2;739;15;29.933;6;90
23/05/2023 18:00;10.9;581;16;29.911;9;90
23/05/2023 19:00;9.8;363;20;29.913;13;45
23/05/2023 20:00;7.3;145;25;29.933;16;45
23/05/2023 21:00;4;7;28;29.962;11;45
23/05/2023 22:00;2.3;0;30;30.002;7;45
23/05/2023 23:00;0.4;0;33;30.024;2;67.5
24/05/2023 00:00;0.2;0;33;30.03;1;67.5
24/05/2023 01:00;-1.3;0;43;30.027;1;315
24/05/2023 02:00;-5;0;56;30.044;1;270
24/05/2023 03:00;-3.4;0;50;30.031;2;315
24/05/2023 04:00;-5.1;0;53;30.018;3;337.5
24/05/2023 05:00;-6.3;0;58;30.007;3;315
24/05/2023 06:00;-6.1;0;53;29.999;3;337.5
24/05/2023 07:00;-6.2;0;52;29.985;3;315
24/05/2023 08:00;-7.7;0;64;29.985;2;315
24/05/2023 09:00;-7.3;0;61;29.991;2;315
24/05/2023 10:00;-4.4;50;54;30.013;1;315
24/05/2023 11:00;-0.2;293;54;30.018;2;0
24/05/2023 12:00;5.7;511;30;30.004;1;0
24/05/2023 13:00;7.9;670;28;29.992;2;180
24/05/2023 14:00;9.6;759;33;29.966;5;0
24/05/2023 15:00;10.4;796;34;29.928;7;135
24/05/2023 16:00;11.3;886;34;29.883;10;180
24/05/2023 17:00;11.1;409;35;29.842;12;135
24/05/2023 18:00;10.2;267;30;29.82;14;135
24/05/2023 19:00;9.7;240;30;29.868;13;67.5
24/05/2023 20:00;6.5;87;37;29.911;16;67.5
24/05/2023 21:00;4.7;9;44;29.926;10;45
24/05/2023 22:00;3.9;0;44;29.964;5;45
24/05/2023 23:00;2.4;0;43;29.995;1;90
25/05/2023 00:00;1.1;0;49;30.018;2;90
25/05/2023 01:00;1.1;0;50;30.024;1;90
25/05/2023 02:00;0.7;0;51;30.028;0;292.5
25/05/2023 03:00;-1.4;0;63;30;2;315
25/05/2023 04:00;-3.2;0;65;29.985;2;315
25/05/2023 05:00;-4.4;0;68;29.957;2;315
25/05/2023 06:00;-3.2;0;63;29.943;3;337.5
25/05/2023 07:00;-4.8;0;67;29.957;2;337.5
25/05/2023 08:00;-5.3;0;73;29.968;1;292.5
25/05/2023 09:00;-5.4;0;76;29.99;2;292.5
25/05/2023 10:00;-3.3;45;76;30.006;2;292.5
25/05/2023 11:00;1.7;164;61;29.987;3;292.5
25/05/2023 12:00;7.2;408;55;29.965;6;202.5
25/05/2023 13:00;8.8;757;53;29.955;9;202.5
25/05/2023 14:00;9.6;416;53;29.898;10;202.5
25/05/2023 15:00;10.2;403;50;29.861;9;180
25/05/2023 16:00;10.3;326;44;29.852;9;135
25/05/2023 17:00;9.6;254;55;29.819;6;202.5
25/05/2023 18:00;11.6;404;42;29.798;8;0
25/05/2023 19:00;11.4;378;43;29.798;13;135
25/05/2023 20:00;9.1;174;46;29.825;14;112.5
25/05/2023 21:00;4.6;9;56;29.859;9;45
25/05/2023 22:00;3;0;62;29.903;3;67.5
25/05/2023 23:00;2.2;0;64;29.922;3;90
26/05/2023 00:00;1.2;0;67;29.949;1;67.5
26/05/2023 01:00;0.1;0;69;29.963;1;90
26/05/2023 02:00;-0.9;0;77;29.957;2;337.5
26/05/2023 03:00;-1.7;0;78;29.962;1;337.5
26/05/2023 04:00;-2.7;0;81;29.952;2;337.5
26/05/2023 05:00;-3;0;84;29.931;1;315
26/05/2023 06:00;-3.1;0;83;29.922;1;315
26/05/2023 07:00;-2.9;0;83;29.92;1;315
26/05/2023 08:00;-3.3;0;85;29.934;1;292.5
26/05/2023 09:00;-2.7;0;84;29.954;1;337.5
26/05/2023 10:00;-2.1;46;84;29.968;1;337.5
26/05/2023 11:00;0.6;135;80;29.96;1;315
26/05/2023 12:00;4.9;405;69;29.951;1;0
26/05/2023 13:00;7.6;561;63;29.911;2;0
26/05/2023 14:00;8.7;389;59;29.881;5;90
26/05/2023 15:00;9.7;433;52;29.864;12;112.5
26/05/2023 16:00;11.2;600;48;29.846;11;135
26/05/2023 17:00;11.4;478;45;29.817;12;135
26/05/2023 18:00;9.8;298;49;29.834;14;67.5
26/05/2023 19:00;8.7;311;50;29.844;16;45
26/05/2023 20:00;6.6;86;54;29.876;13;67.5
26/05/2023 21:00;4.3;5;58;29.938;11;67.5
26/05/2023 22:00;4.2;0;61;29.97;9;45
26/05/2023 23:00;4.2;0;64;29.992;6;67.5
27/05/2023 00:00;3.7;0;72;29.983;5;67.5
27/05/2023 01:00;3.2;0;70;29.979;5;90
27/05/2023 02:00;2.2;0;62;29.982;6;90
27/05/2023 03:00;0.9;0;68;29.983;4;67.5
27/05/2023 04:00;0.5;0;70;29.962;0;
27/05/2023 05:00;-1.5;0;74;29.948;1;270
27/05/2023 06:00;-0.4;0;78;29.943;3;0
27/05/2023 07:00;-3.3;0;82;29.93;0;337.5
27/05/2023 08:00;-4.2;0;86;29.935;0;315
27/05/2023 09:00;-3.4;0;86;29.954;2;292.5
27/05/2023 10:00;-2;30;87;29.949;2;292.5
27/05/2023 11:00;1.9;173;81;29.948;6;0
27/05/2023 12:00;6.2;419;68;29.936;6;225
27/05/2023 13:00;9;654;58;29.898;7;202.5
27/05/2023 14:00;9.8;801;55;29.884;7;202.5
27/05/2023 15:00;10.3;525;50;29.827;6;180
27/05/2023 16:00;10.6;392;50;29.797;6;180
27/05/2023 17:00;11.9;485;44;29.77;10;135
27/05/2023 18:00;9.8;402;48;29.763;14;67.5
27/05/2023 19:00;9;252;51;29.777;18;45
27/05/2023 20:00;7.8;84;53;29.823;13;67.5
27/05/2023 21:00;5.8;5;58;29.842;9;45
27/05/2023 22:00;5.1;0;60;29.871;9;45
27/05/2023 23:00;3.1;0;66;29.891;4;67.5
28/05/2023 00:00;2.5;0;70;29.913;2;67.5
28/05/2023 01:00;2.7;0;69;29.918;1;67.5
28/05/2023 02:00;1.7;0;74;29.905;2;67.5
28/05/2023 03:00;1.8;0;74;29.881;2;67.5
28/05/2023 04:00;2.1;0;75;29.87;2;67.5
28/05/2023 05:00;0.7;0;77;29.857;3;67.5
28/05/2023 06:00;-0.6;0;82;29.859;2;67.5
28/05/2023 07:00;-0.8;0;80;29.857;1;45
28/05/2023 08:00;-1.3;0;82;29.863;0;292.5
28/05/2023 09:00;-3.6;0;83;29.892;0;292.5
28/05/2023 10:00;-1.1;63;83;29.922;1;337.5
28/05/2023 11:00;3.3;290;71;29.914;1;0
28/05/2023 12:00;6;499;55;29.907;1;157.5
28/05/2023 13:00;7.6;680;47;29.901;8;67.5
28/05/2023 14:00;8.3;754;40;29.893;13;67.5
28/05/2023 15:00;9.2;782;35;29.88;16;67.5
28/05/2023 16:00;9.7;814;27;29.865;16;67.5
28/05/2023 17:00;10.2;682;27;29.855;16;67.5
28/05/2023 18:00;9.9;497;19;29.846;18;67.5
28/05/2023 19:00;7.9;201;22;29.863;16;45
28/05/2023 20:00;6.7;117;27;29.876;14;67.5
28/05/2023 21:00;3.2;9;41;29.911;10;45
28/05/2023 22:00;1.3;0;44;29.931;9;45
28/05/2023 23:00;-0.4;0;52;29.957;2;45
29/05/2023 00:00;-2.6;0;57;30.003;1;225
29/05/2023 01:00;-2.5;0;61;30.009;0;292.5
29/05/2023 02:00;-4.2;0;60;30.009;1;270
29/05/2023 03:00;-7.4;0;77;30.011;1;292.5
29/05/2023 04:00;-6.7;0;68;30.008;2;337.5
29/05/2023 05:00;-8.7;0;71;30.031;1;337.5
29/05/2023 06:00;-9.5;0;78;30.028;1;315
29/05/2023 07:00;-9.8;0;77;30.045;1;315
29/05/2023 08:00;-9.6;0;79;30.082;1;315
29/05/2023 09:00;-10.7;0;79;30.112;1;315
29/05/2023 10:00;-9.3;62;78;30.155;3;315
29/05/2023 11:00;-3.3;293;67;30.174;3;0
29/05/2023 12:00;2.1;513;49;30.181;2;0
29/05/2023 13:00;7.2;682;19;30.184;4;202.5
29/05/2023 14:00;8.9;794;14;30.178;7;0
29/05/2023 15:00;10.1;841;14;30.168;6;0
29/05/2023 16:00;11.7;817;12;30.143;7;0
29/05/2023 17:00;12.1;727;13;30.121;8;315
29/05/2023 18:00;12.4;574;13;30.077;8;292.5
29/05/2023 19:00;12.4;375;17;30.073;8;292.5
29/05/2023 20:00;9.9;136;21;30.084;7;247.5
29/05/2023 21:00;4.8;5;29;30.104;5;270
29/05/2023 22:00;3.6;0;30;30.136;1;337.5
29/05/2023 23:00;2.2;0;33;30.153;2;337.5
30/05/2023 00:00;1.3;0;35;30.167;3;337.5
30/05/2023 01:00;-0.6;0;38;30.164;3;337.5
30/05/2023 02:00;-4.1;0;53;30.151;1;337.5
30/05/2023 03:00;-4.2;0;50;30.142;1;292.5
30/05/2023 04:00;-6.9;0;65;30.132;2;292.5
30/05/2023 05:00;-6.5;0;60;30.12;2;292.5
30/05/2023 06:00;-7.1;0;60;30.118;3;315
30/05/2023 07:00;-7.8;0;60;30.113;2;315
30/05/2023 08:00;-7.6;0;68;30.103;2;315
30/05/2023 09:00;-7.9;0;66;30.107;3;315
30/05/2023 10:00;-5.6;58;59;30.125;4;315
30/05/2023 11:00;-0.1;290;49;30.126;4;0
30/05/2023 12:00;6.7;509;32;30.119;4;225
30/05/2023 13:00;9.1;678;22;30.106;7;202.5
30/05/2023 14:00;11.2;791;15;30.09;10;0
30/05/2023 15:00;12;838;11;30.072;15;0
30/05/2023 16:00;12.6;814;14;30.023;14;0
30/05/2023 17:00;12.9;722;12;30.008;14;270
30/05/2023 18:00;12.4;572;14;30;14;270
30/05/2023 19:00;11.7;373;16;30.013;13;270
30/05/2023 20:00;9.8;141;16;30.026;13;247.5
30/05/2023 21:00;5.2;7;26;30.063;7;202.5
30/05/2023 22:00;2.1;0;30;30.082;4;202.5
30/05/2023 23:00;2.8;0;33;30.106;3;202.5
31/05/2023 00:00;2.5;0;27;30.115;3;0
31/05/2023 01:00;-0.3;0;34;30.111;3;0
31/05/2023 02:00;-1.6;0;36;30.106;4;337.5
31/05/2023 03:00;-2.1;0;36;30.093;2;315
31/05/2023 04:00;-5.5;0;52;30.085;1;292.5
31/05/2023 05:00;-5;0;47;30.074;2;315
31/05/2023 06:00;-5.9;0;50;30.066;2;315
31/05/2023 07:00;-6.3;0;52;30.062;3;315
31/05/2023 08:00;-6.6;0;51;30.062;4;315
31/05/2023 09:00;-7.4;0;56;30.076;3;315
31/05/2023 10:00;-5.6;56;56;30.093;3;315
31/05/2023 11:00;0.3;286;48;30.091;3;0
31/05/2023 12:00;6.4;507;30;30.086;2;0
31/05/2023 13:00;9.7;676;22;30.087;3;247.5
31/05/2023 14:00;11.4;787;16;30.065;10;0
31/05/2023 15:00;11.6;834;14;30.029;11;0
31/05/2023 16:00;12.1;810;13;29.997;12;0
31/05/2023 17:00;12.3;721;13;29.969;11;270
31/05/2023 18:00;12.4;572;12;29.961;10;270
31/05/2023 19:00;11.5;379;14;29.959;11;247.5
31/05/2023 20:00;9.8;139;17;29.989;10;247.5
31/05/2023 21:00;3.3;7;27;29.999;7;0
31/05/2023 22:00;2.4;0;28;30.023;3;0
31/05/2023 23:00;2.1;0;30;30.04;4;202.5
1/06/2023 00:00;1.8;0;26;30.056;3;0
1/06/2023 01:00;-0.5;0;30;30.073;3;0
1/06/2023 02:00;-2.4;0;38;30.082;2;337.5
1/06/2023 03:00;-4.3;0;38;30.075;2;270
1/06/2023 04:00;-3.9;0;43;30.065;2;315
1/06/2023 05:00;-5.5;0;48;30.039;2;315
1/06/2023 06:00;-7.6;0;59;30.025;1;315
1/06/2023 07:00;-9.3;0;63;30.036;1;292.5
1/06/2023 08:00;-8.3;0;59;30.051;3;315
1/06/2023 09:00;-7.8;0;54;30.07;2;315
1/06/2023 10:00;-6.8;54;60;30.094;3;315
1/06/2023 11:00;-1.3;284;48;30.108;4;0
1/06/2023 12:00;5.9;502;35;30.097;3;0
1/06/2023 13:00;9.7;670;21;30.084;1;180
1/06/2023 14:00;10.7;783;17;30.072;5;270
1/06/2023 15:00;11;827;16;30.053;4;270
1/06/2023 16:00;11.7;804;13;30.027;4;292.5
1/06/2023 17:00;12.1;716;14;29.999;5;180
1/06/2023 18:00;12.6;567;13;29.979;4;67.5
1/06/2023 19:00;12.4;384;17;29.978;4;202.5
1/06/2023 20:00;8.4;145;23;29.985;17;45
1/06/2023 21:00;3.9;8;33;30.01;9;67.5
1/06/2023 22:00;3.1;0;36;30.043;4;90
1/06/2023 23:00;1.1;0;38;30.064;3;67.5
2/06/2023 00:00;0.2;0;40;30.104;1;270
2/06/2023 01:00;-0.5;0;44;30.11;2;0
